date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:18	22861/22861	---M--	200	added ('OK')	image/jpeg	etag:%2214272b-594d-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/tabsTpl/tabs-two.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/tabsTpl/tabs-two.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:19	27915/27915	---M--	200	added ('OK')	image/jpeg	etag:%22142728-6d0b-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/tabsTpl/tabs-default.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/tabsTpl/tabs-default.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:19	1212/1212	---M--	200	added ('OK')	image/png	etag:%2210c493-4bc-5f88e51902940%22	https://gcdn.meidianbang.cn/images/footbar/blackFootNavIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootNavIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:20	29078/29078	---M--	200	added ('OK')	image/jpeg	etag:%2214272a-7196-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/tabsTpl/tabs-three.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/tabsTpl/tabs-three.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:20	3618/3618	---M--	200	added ('OK')	image/png	etag:%22fe735-e22-5f88e570bf840%22	https://gcdn.meidianbang.cn/images/footbar/blackFootTelIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootTelIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:20	4055/4055	---M--	200	added ('OK')	image/png	etag:%2213a0d6-fd7-5f88e55cb8900%22	https://gcdn.meidianbang.cn/images/footbar/blackFootGuestbookIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootGuestbookIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:20	2397/2397	---M--	200	added ('OK')	image/png	etag:%2210c490-95d-5f88e51902940%22	https://gcdn.meidianbang.cn/images/footbar/blackFootBacktoTopIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootBacktoTopIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:20	2298/2298	---M--	200	added ('OK')	image/png	etag:%2215a7db-8fa-5f88e587a2e40%22	https://gcdn.meidianbang.cn/images/footbar/QRCode.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/QRCode.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:21	2617/2617	---M--	200	added ('OK')	image/png	etag:%2215a7e1-a39-5f88e587a2e40%22	https://gcdn.meidianbang.cn/images/footbar/blackFootPrevIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootPrevIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:21	2477/2477	---M--	200	added ('OK')	image/png	etag:%2210c494-9ad-5f88e51902940%22	https://gcdn.meidianbang.cn/images/footbar/blackFootNextIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootNextIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:21	2210/2210	---M--	200	added ('OK')	image/png	etag:%22fe730-8a2-5f88e570bf840%22	https://gcdn.meidianbang.cn/images/footbar/blackFootHomeIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootHomeIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:21	3354/3354	---M--	200	added ('OK')	image/png	etag:%2210c499-d1a-5f88e51902940%22	https://gcdn.meidianbang.cn/images/footbar/blackStoreIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackStoreIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:22	2101/2101	---M--	200	added ('OK')	image/png	etag:%22fe72c-835-5f88e570bf840%22	https://gcdn.meidianbang.cn/images/footbar/ProductClassPageIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/ProductClassPageIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:22	3095/3095	---M--	200	added ('OK')	image/png	etag:%22fe736-c17-5f88e570bf840%22	https://gcdn.meidianbang.cn/images/footbar/blackFootqqIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootqqIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:22	2349/2349	---M--	200	added ('OK')	image/png	etag:%2213a0db-92d-5f88e55cb8900%22	https://gcdn.meidianbang.cn/images/footbar/blackFootShopCartIcon.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/footbar/blackFootShopCartIcon.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:25	10166/10166	---M--	200	added ('OK')	image/png	etag:%22fe2cb-27b6-5f88e56fcb600%22	https://gcdn.meidianbang.cn/images/GoldEgg/img-6.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/GoldEgg/img-6.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:26	28032/28032	---M--	200	added ('OK')	image/jpeg	etag:%22fe47e-6d80-5f88e56fcb600%22	https://gcdn.meidianbang.cn/images/PartyImage/luckcard.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/PartyImage/luckcard.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:28	37007/37007	---M--	200	added ('OK')	image/png	etag:%2213844c-908f-5f88e55bc46c0%22	https://gcdn.meidianbang.cn/images/GoldEgg/egg_1.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/GoldEgg/egg_1.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:29	27190/27190	---M--	200	added ('OK')	image/png	etag:%22c24a9-6a36-5f88e5180e700%22	https://gcdn.meidianbang.cn/images/GoldEgg/egg_2.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/GoldEgg/egg_2.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:29	16245/16245	---M--	200	added ('OK')	image/png	etag:%2213844e-3f75-5f88e55bc46c0%22	https://gcdn.meidianbang.cn/images/GoldEgg/img-4.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/GoldEgg/img-4.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:31	1502/1502	---M-Z	404	error ('Not%20Found')	text/html	etag:%222833b-5de-6080cf1a4c0c0%22	https://gcdn.meidianbang.cn/share/iconfont.eot	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/iconfont.eot	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:31	18144/18144	---M--	200	added ('OK')	image/png	etag:%22fea3f-46e0-5f88e570bf840%22	https://gcdn.meidianbang.cn/images/pre.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/pre.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:31	18140/18140	---M--	200	added ('OK')	image/png	etag:%22156b01-46dc-5f88e58897080%22	https://gcdn.meidianbang.cn/images/next.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/next.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:32	1405/1405	---M--	200	added ('OK')	image/png	etag:%2213400a-57d-5f88e51faf900%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleUserLoginGiant/images/close.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleUserLoginGiant/images/close.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:32	467962/467962	---M--	200	added ('OK')	image/jpeg	etag:%22e3aa1-723fa-62fb6e058846d%22	http://cdn-for-hk.img-sys.com/comdata/100040/202410/202410211047175cf335.jpg	C:/Users/zhangwb/Desktop/bast/bbb/cdn-for-hk.img-sys.com/comdata/100040/202410/202410211047175cf335.jpg	(from http://www.best-supply-chain.com/)
18:08:32	32996/32996	---M-Z	200	added ('OK')	text/plain	etag:%22a8a2d-80e4-5f88e572a7cc0%22	https://gcdn.meidianbang.cn/share/iconfont.woff	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/iconfont.woff	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:33	1538/1538	---M-Z	404	error ('Not%20Found')	text/html	etag:%224a7a0-602-6080cf1957e80%22	https://gcdn.meidianbang.cn/images/arrow.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/arrow.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:33	386/386	---M--	200	added ('OK')	image/png	etag:%22fe4ea-182-5f88e56fcb600%22	https://gcdn.meidianbang.cn/images/back.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/back.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:33	1323/1323	---M--	200	added ('OK')	image/png	etag:%221140e0-52b-5f88e51902940%22	https://gcdn.meidianbang.cn/scripts/jquery.pagewalkthrough/css/images/front-s1/kuang_bg.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/scripts/jquery.pagewalkthrough/css/images/front-s1/kuang_bg.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:33	2528/2528	---M--	200	added ('OK')	image/png	etag:%221140e1-9e0-5f88e51902940%22	https://gcdn.meidianbang.cn/scripts/jquery.pagewalkthrough/css/images/front-s1/kuang_prev.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/scripts/jquery.pagewalkthrough/css/images/front-s1/kuang_prev.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:34	60581/60581	---M--	200	added ('OK')	image/jpeg	etag:%22fea37-eca5-5f88e570bf840%22	https://gcdn.meidianbang.cn/images/passwordBg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/passwordBg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:34	1113/1113	---M--	200	added ('OK')	image/png	etag:%2266290-459-5f88e51902940%22	https://gcdn.meidianbang.cn/images/dialogclose.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/dialogclose.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:34	56852/56852	---M--	200	added ('OK')	image/jpeg	etag:%22120942-de14-5f88e57a48ec0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg01.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg01.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:34	40704/40704	---M--	200	added ('OK')	image/jpeg	etag:%221a6719-9f00-5f88e56b06ac0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg04.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg04.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:35	30196/30196	---M--	200	added ('OK')	image/jpeg	etag:%22120947-75f4-5f88e57a48ec0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg06.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg06.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:35	32375/32375	---M--	200	added ('OK')	image/jpeg	etag:%221a671c-7e77-5f88e56b06ac0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg07.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg07.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:35	31101/31101	---M--	200	added ('OK')	image/jpeg	etag:%221a6717-797d-5f88e56b06ac0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg02.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg02.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:35	52117/52117	---M--	200	added ('OK')	image/jpeg	etag:%22120944-cb95-5f88e57a48ec0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg03.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg03.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:36	51643/51643	---M--	200	added ('OK')	image/jpeg	etag:%22130912-c9bb-5f88e51ebb6c0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg08.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg08.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:36	36050/36050	---M--	200	added ('OK')	image/jpeg	etag:%221a671a-8cd2-5f88e56b06ac0%22	https://gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg05.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/skinp/modules/ModuleOnLineServiceGiant/images/service_bg05.jpg	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobile.css?v=20171012)
18:08:37	1502/1502	---M-Z	404	error ('Not%20Found')	text/html	etag:%222833b-5de-6080cf1a4c0c0%22	https://gcdn.meidianbang.cn/images/moduleProductlist/jiantou.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/images/moduleProductlist/jiantou.png	(from https://gcdn.meidianbang.cn/share/ModuleStyleMobileV2.css)
18:08:38	26121/26121	---M--	200	added ('OK')	image/jpeg	etag:%221644c2-6609-5f88e58897080%22	https://gcdn.meidianbang.cn/share/navTpl/yellow/yellow_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/yellow/yellow_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:40	22244/22244	---M--	200	added ('OK')	image/jpeg	etag:%221085ca-56e4-5f88e572a7cc0%22	https://gcdn.meidianbang.cn/share/navTpl/black/black_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/black/black_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:42	33860/33860	---M--	200	added ('OK')	image/jpeg	etag:%221085f8-8444-5f88e572a7cc0%22	https://gcdn.meidianbang.cn/share/navTpl/red/red_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/red/red_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:44	26587/26587	---M--	200	added ('OK')	image/jpeg	etag:%22164493-67db-5f88e58897080%22	https://gcdn.meidianbang.cn/share/navTpl/brown/brown_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/brown/brown_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:45	26469/26469	---M--	200	added ('OK')	image/jpeg	etag:%221085e5-6765-5f88e572a7cc0%22	https://gcdn.meidianbang.cn/share/navTpl/green/green_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/green/green_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:46	33213/33213	---M--	200	added ('OK')	image/jpeg	etag:%221426d1-81bd-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/blue/blue_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/blue/blue_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:46	27265/27265	---M--	200	added ('OK')	image/jpeg	etag:%221146c8-6a81-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/purple/purple_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/purple/purple_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:47	27299/27299	---M--	200	added ('OK')	image/jpeg	etag:%22142700-6aa3-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/white/white_0_1_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/white/white_0_1_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:48	1761/1761	---M--	200	added ('OK')	image/jpeg	etag:%221146e8-6e1-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/yellow_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/yellow_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:51	1055/1055	---M--	200	added ('OK')	image/png	etag:%221426fc-41f-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/san_13_nnxI.png	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/san_13_nnxI.png	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:52	27744/27744	---M--	200	added ('OK')	image/jpeg	etag:%221146e5-6c60-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/yellow/yellow_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/yellow/yellow_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:53	1290/1290	---M--	200	added ('OK')	image/jpeg	etag:%221146a7-50a-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/black_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/black_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:54	23863/23863	---M--	200	added ('OK')	image/jpeg	etag:%221426c9-5d37-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/black/black_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/black/black_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:55	1360/1360	---M--	200	added ('OK')	image/jpeg	etag:%221146d5-550-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/red_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/red_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:57	27891/27891	---M--	200	added ('OK')	image/jpeg	etag:%221426f7-6cf3-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/red/red_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/red/red_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:57	1341/1341	---M--	200	added ('OK')	image/jpeg	etag:%221146b9-53d-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/brown_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/brown_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:58	28858/28858	---M--	200	added ('OK')	image/jpeg	etag:%221146b6-70ba-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/brown/brown_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/brown/brown_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:58	1345/1345	---M--	200	added ('OK')	image/jpeg	etag:%221644a0-541-5f88e58897080%22	https://gcdn.meidianbang.cn/share/navTpl/green_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/green_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:08:59	28929/28929	---M--	200	added ('OK')	image/jpeg	etag:%221426e4-7101-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/green/green_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/green/green_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:00	1350/1350	---M--	200	added ('OK')	image/jpeg	etag:%221426d5-546-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/blue_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/blue_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:00	29358/29358	---M--	200	added ('OK')	image/jpeg	etag:%221146ad-72ae-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/blue/blue_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/blue/blue_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:01	1336/1336	---M--	200	added ('OK')	image/jpeg	etag:%221146cc-538-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/purple_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/purple_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:02	29700/29700	---M--	200	added ('OK')	image/jpeg	etag:%221644a7-7404-5f88e58897080%22	https://gcdn.meidianbang.cn/share/navTpl/purple/purple_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/purple/purple_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:04	8313/8313	---M--	200	added ('OK')	image/jpeg	etag:%221644bd-2079-5f88e58897080%22	https://gcdn.meidianbang.cn/share/navTpl/white_bg.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/white_bg.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:04	14582/14582	---M--	200	added ('OK')	image/jpeg	etag:%22142705-38f6-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/white_line.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/white_line.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:06	22326/22326	---M--	200	added ('OK')	image/jpeg	etag:%221146dc-5736-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/white/white_0_1_2.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/white/white_0_1_2.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:06	1756/1756	---M--	200	added ('OK')	image/jpeg	etag:%221146e9-6dc-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/yellow_line.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/yellow_line.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:08	26624/26624	---M--	200	added ('OK')	image/jpeg	etag:%22108609-6800-5f88e572a7cc0%22	https://gcdn.meidianbang.cn/share/navTpl/yellow/yellow_0_0_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/yellow/yellow_0_0_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:08	1213/1213	---M--	200	added ('OK')	image/jpeg	etag:%221146a8-4bd-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/black_line.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/black_line.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:10	22834/22834	---M--	200	added ('OK')	image/jpeg	etag:%221146a1-5932-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/black/black_0_0_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/black/black_0_0_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:10	1283/1283	---M--	200	added ('OK')	image/jpeg	etag:%221426fb-503-5f88e5617d440%22	https://gcdn.meidianbang.cn/share/navTpl/red_line.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/red_line.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
18:09:12	28251/28251	---M--	200	added ('OK')	image/jpeg	etag:%221146cf-6e5b-5f88e519f6b80%22	https://gcdn.meidianbang.cn/share/navTpl/red/red_0_0_1.jpg	C:/Users/zhangwb/Desktop/bast/bbb/gcdn.meidianbang.cn/share/navTpl/red/red_0_0_1.jpg	(from https://gcdn.meidianbang.cn/share/ModuleMobileMainNavTpl.css)
